Date,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IBULHSGFIN,IOC,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,NIfty Index
24-06-14,1472,238,222.9,579.9,726.4,1925,2221.15,864.7,582.75,340.95,247.4,11997,427.4,391.5,2462.55,7218.65,459.5,1415.95,829,2615.25,166.8,616.25,996.1,320.5,1439.3,365.35,342,571.75,3203.8,879.1,1670.45,1009.2,1167.05,2414.6,154.85,442.95,132.4,1059.85,2663.2,627.8,2309.05,311.75,442.15,103.5,532.3,1994.55,2705.75,298.65,531.3,558.6,284.25,7580.2
25-06-14,1469.95,237.15,221.3,586.5,748.7,1912.7,2275.85,867.95,581.3,337,248.2,11969.95,426.45,397.85,2478.25,7218.35,467.5,1418.9,824.1,2642.8,166.7,625.3,995.45,316.05,1420.5,379.8,343.2,578.6,3211.25,883.75,1650.05,1023.8,1179.45,2471,156.85,436.85,132.4,1051,2691.9,632.8,2310.55,289.3,443.25,104.9,530.95,2018.2,2724.5,296.4,529.15,542.05,283.65,7569.25
26-06-14,1450.05,234.55,218.35,584.8,741.6,1927.6,2289,847.8,567.85,338.45,249.95,12826.75,425.55,388.3,2507.6,7399.9,460,1434.1,812.4,2646.9,165.25,618.65,976.85,316.25,1402.65,385.5,327.9,565.55,3182.5,865.7,1673.55,1028.6,1175.9,2486.9,152.3,411.35,132.55,1011.9,2652.55,635.15,2307.65,282.45,438,103.5,525.8,2047.2,2685.05,294.2,535.45,535.3,289.85,7493.2
27-06-14,1429.7,231.4,216.65,584.7,741.25,1909.2,2309.1,846.35,569.7,331.7,263.05,13000.7,436.9,380.85,2552.95,7728.9,456.9,1481.45,816.2,2622.9,160.9,616.4,976.1,319.75,1384.65,382.15,332.8,571.8,3223.4,866,1667.3,1048.35,1153.5,2454.7,152.25,411.2,136.55,1012.1,2638.95,660.85,2399.55,298.8,432.35,103.8,518.9,2125.7,2595.9,289.35,545.95,532.9,288.85,7508.8
30-06-14,1469.25,243.7,220.6,594,740.85,1918.85,2316.2,876.45,600.4,336.9,255.6,13557.05,438,384.95,2624.05,7994.55,463.05,1500.15,821.55,2634.65,164.2,620.35,992.55,325.05,1418.15,380.05,344.6,571.7,3255.55,883.55,1701.7,1048.05,1147.2,2439.35,156.2,424.85,139.2,1015.4,2686.25,687.95,2425.4,294.75,431.3,107.8,528.4,2152,2591.95,292.35,546.4,541.05,293.45,7611.35
01-07-14,1480.6,244.2,223.75,583.85,732.2,1920.05,2334.7,878.25,589.6,335.5,259.95,13440.45,437.25,384.45,2614.95,8049.4,460.8,1497.55,823.3,2643.4,175.25,628.85,984.1,325.2,1438.05,382.15,342.7,575.45,3221.05,884.35,1726.35,1049.55,1194.3,2583.8,154.6,423.1,140,1008,2680.2,679.25,2390.75,303.05,450.8,108.4,540.65,2108.9,2630.05,296.2,538.2,556.25,299.5,7634.7
02-07-14,1498.4,271.25,226.3,584.05,750.65,1926.85,2349.8,880.9,601.8,338.15,264.7,13936.05,444.3,393.55,2662.9,8176.9,458.85,1480.3,839.9,2679.8,178.25,631.15,1007.8,329.35,1452,386.7,342.95,584.1,3215.3,893.15,1753.95,1074.2,1219.75,2641.95,159.75,426.6,141.3,1018.25,2702.25,693.4,2401.6,305.75,455.8,109.35,543.5,2100.7,2643.3,310.1,540.85,568.9,297.95,7725.15
03-07-14,1480.05,270.4,225.25,581.7,768.3,1925.7,2300.1,875.95,599.6,336.95,267,13699.85,447.7,396.1,2639.05,8582.8,459.1,1466.45,836.8,2588.4,173.75,624.1,1008.15,331.35,1454.05,371.75,342.85,573.25,3210.7,891.2,1752.35,1082.05,1235.55,2629.9,157.35,418.15,140.5,1006.5,2696.2,706.85,2417.9,311.1,469.75,106.8,539.05,2113.45,2628.35,310.6,555.5,562.9,296.25,7714.8
04-07-14,1450.95,275.55,223.7,588.65,765.25,1935.9,2299.2,875.5,599.75,339.25,261,13588.8,449.3,394.15,2678.35,8637.85,465,1480.35,856.65,2583.95,173.25,625.15,1013.1,333.4,1462.85,371.85,348.95,569.45,3245.95,882.2,1742.7,1088.45,1230.05,2642.5,158.55,421.8,144.2,1031.95,2698.1,709.8,2410.5,312.3,469.45,107.15,536.6,2115.9,2601,305,546.75,557.3,299.15,7751.6
07-07-14,1450.85,280.7,223.6,593.6,770.55,1923,2302.7,865.1,593.25,344.45,254.3,13558.55,449.65,396.75,2730.4,8433.9,461.05,1508.5,840.45,2615.85,174.5,627.6,1020.6,334.8,1451.35,375.05,342.25,555.95,3345.45,870.9,1749.35,1078.1,1239.55,2638.85,161.35,415.55,146.05,1027.2,2684.7,723.5,2488.55,313.8,478.85,111.1,536.05,2137.3,2559.9,307.65,557.6,542.2,297.05,7787.15
08-07-14,1418.55,258.45,218.25,590.1,733.7,1888.25,2226.3,832.35,571.35,340.55,253.75,13390.7,442,377.4,2680.6,8338.9,455.5,1478.15,829.25,2579.3,169,627.35,1022.2,335.8,1411.2,355.9,332.25,551.1,3342.15,872.25,1672.55,1058.7,1214.5,2589.65,153,396.7,137.75,995.05,2575.2,726.05,2449.45,309.25,470,105.95,513.55,2105.7,2499.95,296.3,549.75,525.95,288.8,7623.2
09-07-14,1435.55,264.9,218.95,594.65,677.9,1873.6,2169.65,834.45,582.85,341.5,252.4,13077.7,436.25,365.7,2663.25,8189.05,459.15,1473.2,830.3,2537.9,170.55,629.85,1015.4,341.5,1403.05,356.1,341.75,543.9,3310.35,864.25,1651.65,1038.4,1178.55,2516.45,150.65,404.95,136.2,1000.95,2582.25,724.4,2398.15,303.9,457.25,102.85,518.35,2067.35,2494,294.4,545.3,513.15,287.05,7585
10-07-14,1458.5,270.3,219.85,587,663.95,1862.05,2152.2,825.4,580.75,334.05,253.95,13000.9,436.05,369.9,2650.65,8123.95,463.05,1472.4,823.35,2439.1,176.25,631.85,1022.85,342.15,1389,370.55,342.7,536.15,3292.7,866.45,1654.75,1039.45,1165.55,2531.7,151.15,404,137.55,997.2,2545.7,726.25,2351.8,299.95,453.15,105.9,521.4,2021.45,2511.4,294.4,544.75,528.85,286.6,7567.75
11-07-14,1424.7,248.7,214.5,568.85,690.8,1816.65,2133.95,782.65,561.2,335.5,255.9,12808.85,436,362.7,2700.7,8260.85,455.5,1501.4,811.8,2433.15,166.75,641.85,989.65,345.9,1356.6,370.35,333.8,536.25,3326.65,858.35,1574.35,1053.25,1164.35,2504.65,149.7,396.15,132.7,966.5,2425.25,744.05,2394.45,296.2,445.95,101.95,501.9,2049.9,2488.4,292.45,552.85,510.45,297.7,7459.6
14-07-14,1398.3,252.8,215.35,589.5,689,1846.6,2127.55,797.15,569.05,332.1,254.8,13004.15,432.65,358.25,2695,8260.35,454.45,1448.95,817.45,2442.2,173.4,622.95,983.8,344.95,1344.25,363.9,327.25,536.1,3225.25,855.35,1597.45,1057.9,1166.95,2509.65,147.8,402.75,133.95,961.75,2411.05,738,2426.25,300.35,456,104.8,513.4,2038.6,2513.2,289.05,538.8,523.8,293.45,7454.15
15-07-14,1419.65,262.95,219.9,582.5,722.85,1898.9,2155.75,829.55,582.05,334.55,262.95,12994.85,431.85,364.45,2638.85,8528.45,460.2,1462.5,826.8,2407.35,174.7,618.9,977.55,342.35,1394.6,364,331.8,539.95,3225.65,871.55,1633.65,1056.25,1200.3,2518.45,145.6,412.65,135.15,972.2,2517.6,739.7,2399.3,312.15,462.9,104.55,527.15,2062.75,2519.3,288.5,535.85,532.7,295.8,7526.65
16-07-14,1435.6,281,221.65,579.85,730.7,1963.8,2137.1,837.65,590.8,336.2,264.15,13128.2,432.15,365.3,2647.2,8557.85,457.2,1469.65,835.75,2432.75,182.3,621.3,976,344.2,1460.85,370.5,338.15,540.35,3229.6,885.05,1659.05,1064.45,1222.05,2572.15,146.65,416.1,136.25,989.7,2573.55,744.9,2401.85,323.1,470.3,104.95,542.7,2077.45,2513.2,296.75,535.3,542.15,300.25,7624.4
17-07-14,1477,285.65,224.8,579.65,742.8,1954.2,2087.65,845.95,591.1,336.6,264.85,13249.55,437.05,376.7,2647.35,8693,453.3,1466.8,831.8,2445.55,188.65,626.85,972.35,344.25,1450.6,367.8,340,536.9,3239.3,914.9,1668.95,1091.65,1183.45,2560.35,150.4,413.25,138.7,982.5,2602.25,743,2381.95,323.5,475.3,108.55,558.8,2100.45,2592.95,302.2,537.35,547.65,300.75,7640.45
18-07-14,1461.2,288.3,219.75,580.45,736.95,1995.8,2081.25,836.9,583,336.25,264.45,13381.35,441.35,375.6,2653.25,8565.05,445.05,1500.25,832.45,2504.5,184.6,622.5,983,344.1,1480.45,373.25,335.2,542.35,3251.55,935.85,1686.5,1088,1183.65,2524.6,149.7,410.5,137.1,976.75,2562.5,742.25,2441.2,320.55,475.3,105.85,563,2121.8,2551.95,298.8,547.05,553.6,294.8,7663.9
21-07-14,1483.75,288.1,220.95,593.65,723.95,2023.35,2070.7,837.4,581.4,337.2,261.2,13383.65,438.3,378.45,2653.75,8556.25,437.8,1508.05,827.45,2516.4,183.85,627.55,1010.3,349.85,1482.6,360.9,329,559.75,3200.7,941.2,1670.25,1082.2,1188.65,2541.35,148,406.7,136.9,997.65,2523.2,743.7,2463.75,314.9,474.95,103.85,562.7,2109.15,2522.55,295.05,544.95,558.2,299.65,7684.2
22-07-14,1489.05,284.8,223.1,603.6,719.25,2016.3,2070.15,832,582.75,354.15,268,13392.9,441.25,387.55,2723.6,8536.3,440.7,1528.9,839.85,2520.35,188.25,633.6,1041.05,352.9,1483.25,364.05,331.35,558.1,3233.7,949.2,1654.95,1097.3,1179.5,2513.4,149.85,408.9,135.75,1030.95,2524.2,750.6,2532.4,319.6,486.7,104.4,562.2,2135.35,2520.65,297.25,558.75,545.95,300.7,7767.85
23-07-14,1453.85,279.8,215.85,603.35,719.9,2000.05,2105.3,853.65,600.25,354.35,269.35,13297.8,442,384.8,2734,8545.55,438.45,1542.1,836.3,2558.3,193.75,634.1,1037.05,353.65,1506,360.55,334.2,555.8,3349.45,932.8,1653.55,1091.15,1194.75,2490.05,149.6,405.3,136.3,1033.25,2540.35,748.85,2586.15,311.75,484.85,103.25,554.55,2150.3,2451.8,295.6,570.9,536.55,301.55,7795.75
24-07-14,1463.45,275.7,218.15,620.1,723.65,1996.7,2108.7,882.8,603,354.6,261.65,13165.5,439.55,385.25,2704.25,8487.8,430.15,1582.5,842.25,2538.2,198,642.9,1036.25,356.45,1506.4,368.1,330.9,551.75,3382.25,938.65,1663.45,1094.4,1202.2,2498.7,149.7,404.9,134.65,1041.05,2557.1,748.2,2595.2,311.9,485.25,103.4,568.1,2178.65,2484.4,298.15,576.85,544.9,299.55,7830.6
25-07-14,1440,268.05,211.9,637.4,691.95,1985.75,2100.75,862.15,591.55,354.8,260.7,13257.6,445.65,377,2744,8586.65,427.8,1582.35,835.5,2574.7,191.8,663.75,1067.75,357.3,1475.65,391.9,325.35,550,3352.2,944.7,1658,1129.9,1210.6,2509.3,148.95,401.1,134.8,1021.85,2500.55,782.2,2605.75,295.95,461.1,100.65,557.6,2176.7,2475.5,292.3,551.05,539.1,289.1,7790.45
28-07-14,1402.85,266,206.05,636,677.9,395.35,2084.05,866.6,574.75,353.95,257.3,13202,440.95,364.35,2769.7,8641.95,424.35,1614.35,829.55,2538.1,187.8,686.8,1066.5,357.2,1451,420.5,322.1,551.45,3371.1,941.2,1641.1,1118.65,1205.85,2505.5,149.05,394.85,133.2,1005.6,2489.65,789.15,2589.3,283.15,453.85,101.25,548.5,2191.05,2410.35,290.15,557.05,536.65,287.45,7748.7
30-07-14,1409.25,263.65,209.15,643.9,682.45,401.7,2079.4,886.6,573.4,373.15,252.55,13359.25,448.2,367.3,2823.15,8518.75,433,1597.55,838.8,2602.35,192.6,694.65,1087.55,359.25,1488.45,405.5,324.05,563.6,3372.2,974.25,1524.1,1173.5,1221.7,2552.45,149.8,398.95,134.7,1006.15,2469.5,790.45,2595.05,296.25,451.35,99.6,546.1,2161.4,2467.3,291.95,550.75,541.9,295.15,7791.4
31-07-14,1395.9,260.55,206.4,628.65,712.2,391.65,2075.9,871.85,580.15,372.9,256,13405.3,456.5,367.7,2808.7,8498.95,435.95,1555.1,834,2597.15,191.7,686.6,1068.4,356.05,1471.25,410.1,331.25,559.5,3367.65,953.7,1502.9,1181.75,1201.65,2524.05,145.05,395.35,133.1,1006.45,2439.25,790.95,2580.05,294,446.75,97.75,553.4,2150.6,2420.85,290.25,544.4,541.1,290.7,7721.3
01-08-14,1375.55,259.25,203.35,624.5,707.25,387,2057.9,893.6,577.35,380.05,262.4,13499.9,442.5,359,2758.8,8408,423.65,1515.25,815.45,2596.55,184.3,693.55,1039.65,349.55,1475.65,396.75,329.65,548.6,3341.3,925.3,1468.7,1165.4,1174.15,2586,140.75,386.35,129.8,976.3,2437.2,768.8,2516.4,301.75,440,95,548.75,2127.25,2471.6,281.9,536,536.3,289.05,7602.6
04-08-14,1374.5,265.45,204.4,629.85,717.8,390.85,2088.1,898.55,600.4,376.9,267.3,13538.2,440.8,359.45,2767.7,8426.5,424.25,1555,813,2600.9,190.9,699.65,1027.2,354.5,1491.4,394.1,343.55,554.8,3465.55,937.75,1493.95,1177.6,1185.5,2645.7,141.3,392.75,132.45,985,2461.4,761.7,2526.05,306.15,446.6,96.3,551.85,2167.1,2470.6,289.55,548.65,542.45,287.45,7683.65
05-08-14,1441.5,265.8,212.75,633.4,732.3,392.95,2155.6,909.4,592.85,374.75,275.05,13923.1,440.5,361.1,2780.15,8447.85,423.95,1544.45,820.2,2583.3,195.65,704.85,1045.45,356,1486.55,401.45,336.25,555.05,3513,937.95,1490.05,1176.5,1230.1,2665.85,140.7,405.25,132.45,983.85,2473.9,773.8,2523.7,308.1,456.8,96.6,562.2,2187.7,2603.3,294.9,549.55,544.7,284.4,7746.55
06-08-14,1431.2,268.5,208.25,640.65,722,383.2,2143.75,892.6,581.3,367.65,271.85,13727.6,435.6,359.9,2750.95,8472,421.55,1547.65,810,2598.25,191.75,707.85,1035.35,346.05,1447.1,397.5,329.45,552.6,3575.85,932.25,1483.3,1166.2,1241.15,2637,140.45,396.9,134.05,988.15,2426.25,759.8,2506.65,302.3,447.55,95.75,550.5,2204.85,2546.65,288.55,551.4,537.65,278.25,7672.05
07-08-14,1473.75,266.15,210.25,631.95,715.05,381.1,2139.25,878.4,584.95,365.8,252.85,13713.8,434.95,363,2755.3,8510.85,419.05,1518.25,811.5,2610.95,189.1,701.95,1026.85,346.25,1444.85,394.5,338.6,550.45,3507.35,939.85,1481.9,1161.65,1249.4,2649.4,140.85,400.05,134.5,989.3,2436.1,758.85,2469.8,298.45,442,94.9,555.8,2210.75,2544.25,284.65,552.65,532.2,278.95,7649.25
08-08-14,1439.65,262.1,203.45,617.95,722.15,371,2121.65,859.25,566.55,374,258.9,13630.45,436.7,355.65,2782.25,8477.5,407.6,1532.8,796.15,2591.75,183.95,702.05,1026.95,348.55,1437.15,389.6,324.3,537.2,3482.65,931.6,1442.8,1160.45,1229.35,2622.6,137.95,394.2,131.9,980.5,2417.95,760.4,2478.7,295.2,432.9,91.35,537.7,2188.65,2474.55,267.8,548.05,521.3,271.65,7568.55
11-08-14,1447.95,270,205.25,613.8,770.3,376.75,2129.3,892.65,573.45,376.45,261.05,13708,437.5,357.4,2721.4,8587.85,390.4,1515.3,792.95,2604.95,185.65,697.95,1063.2,347.7,1440.9,391.65,329.2,539.7,3573.5,950.15,1462.75,1158.85,1308.6,2664.55,135.85,393.7,131.95,980.5,2414.45,764.5,2468.4,300.35,446.55,90.85,534.75,2161.2,2532.65,275.4,542.95,533.95,273.8,7625.95
12-08-14,1464.65,271.35,208.9,614.2,767.75,381.85,2135.55,914.1,590.7,369.95,268,13561.85,444.85,364.6,2730.35,9291.6,413.45,1517.15,807.2,2597.2,185.4,700.9,1116.4,347.05,1463.3,389.45,341.05,545,3576.8,964.7,1489.1,1164.7,1310.1,2664.25,139.5,405.55,132.25,984.4,2429.15,785.25,2471.75,316.85,474,91.35,542.05,2165.6,2613.1,278.35,543.75,545.45,274.7,7727.05
13-08-14,1452.4,274.4,205.7,615.75,762,373.9,2147.95,875.1,603.65,368.6,267.95,13476.8,440.35,353.05,2741.35,10359.25,411.8,1560.15,812.4,2578.7,180.05,718.7,1144.1,357.3,1452.2,382.95,344.45,539.55,3608.4,957.1,1453.6,1164.75,1316.25,2650.95,139.95,402,132.3,990.15,2368.95,802.6,2500.05,320.15,473.5,88.55,534.5,2147.9,2608.1,281.55,550.25,545.2,269.4,7739.55
14-08-14,1480.85,272.4,210.9,617.8,767.2,377.8,2135,878.25,613.35,365.2,267.6,13629.85,448.6,356.45,2755.75,10024.9,425.7,1538,826.7,2510.55,178.6,714.55,1124.3,356.85,1479.65,388.75,338.2,548.25,3612.55,953.35,1484.1,1183.4,1321.85,2666.55,142.05,410.1,133.2,1002.95,2362.5,814.85,2499.75,330.3,484.6,90.6,541.7,2150.7,2632.55,289.5,545.95,540.85,270,7791.7
18-08-14,1508.65,273.6,214,619.35,776.45,394.7,2134.5,886.3,648.5,376.3,269.35,13699.55,471.05,363.7,2774.3,9987.15,431.75,1523.05,832.35,2511.45,182.25,724.8,1112.55,350.65,1530.7,387.3,352.35,550.25,3559.8,966.85,1516,1201.3,1326.05,2703.55,142.6,431.3,134.8,1013.05,2421.2,816.2,2487.6,348.65,503.8,91.8,546.45,2202.6,2665.15,293.2,547.65,559.4,280.35,7874.25
19-08-14,1523.95,287.15,216.5,615.3,766.85,397.85,2198.2,887.25,674.05,377.15,264.7,13901.65,474.55,369.25,2829.75,9989.75,432.15,1538.75,823.85,2542.65,180.85,719.55,1085.05,348.6,1542.9,393.9,358.3,568.65,3547.8,980.65,1532.65,1218,1374.1,2749.3,143.9,435.2,136.55,1009.3,2442.25,809.75,2438.5,357.4,518.85,92.6,544.1,2211.15,2718.6,296.85,547.4,579.25,283.55,7897.5
20-08-14,1525.4,293.15,215.7,612.5,795.8,394.2,2198.8,880.3,667,374.55,262.05,14323.35,492.35,366.65,2885.85,9991.1,427.4,1558.55,820.55,2537.1,180.35,711.85,1072.4,344.95,1542.75,394.8,355.15,568.4,3554.55,1000,1517.9,1246.05,1357.3,2737.85,145.3,424,137.1,998.35,2414.75,846.95,2436.2,359.2,512.25,94.6,545.55,2221.7,2684.35,295,552.15,582.65,288.15,7875.3
21-08-14,1525.6,296.9,213.95,613.9,809.4,398.65,2268.05,901.4,685.4,371.1,264.75,14540.85,492.85,364.2,2838.85,9992.15,431.5,1555.55,832.5,2557.85,177.9,710.35,1064.4,346.15,1544.95,394.45,368.75,568.1,3548.95,1018.6,1533.45,1237.7,1376.3,2750.55,142.5,425.9,136.45,995.1,2467.55,860,2432.45,358.6,512.75,93.35,536.6,2236.25,2644.9,289.85,551.15,574.95,291.95,7891.1
22-08-14,1520.4,297.7,211.25,610.2,811.9,402.8,2266.35,919.85,672,365.1,255.15,14752.5,499.3,357.05,2826.05,10014,433.05,1594.75,846.75,2536.45,182.5,704.2,1044.6,343.65,1539.55,385,362.3,569.95,3601,1030.75,1540,1250.55,1391.85,2754.85,142.5,427.05,134.15,998.3,2524.7,856.65,2464.2,362.1,511.55,93.7,537.75,2306.45,2651.35,291.7,556.95,583.9,289.1,7913.2
25-08-14,1531.7,293.35,212.45,604.6,817.7,398.75,2251.6,895.65,664.7,369.1,260.7,14779,507.4,358.65,2879.95,9905.05,427.4,1597.7,843.45,2569.5,164.85,716.7,1056.3,349.3,1514.3,386.15,357.8,567.25,3627.8,1044.65,1527.45,1263.35,1410.7,2805.85,141.8,428.75,132.45,995.8,2506.15,853.55,2522.05,362.9,508.4,90.4,512,2313.65,2629.25,280.05,555.35,576.35,284.25,7906.3
26-08-14,1491.4,298,208.95,608,827.55,397.6,2260,891.35,664.7,369.6,253.7,14738.05,512.4,356.6,2889.5,9843.85,434.35,1601.6,842.5,2564.7,170.5,727.35,1061.95,352.45,1508.05,379.95,352.45,562.4,3624.15,1054.1,1506.2,1288,1399.6,2772.4,141,418,131,993.35,2496,864.95,2533.8,363.5,512.65,87.85,524.95,2353.35,2610.85,280.9,550.9,567.7,283,7904.75
27-08-14,1502.75,288.25,206.95,617.45,824.7,398.75,2280.3,887.75,677.75,369,254.8,14689.5,513.35,358.55,2922.75,9810.85,435.7,1649.9,836.6,2600,172.3,734.85,1069.65,352.35,1540.3,374.6,355.4,577.4,3630.55,1040,1503.65,1289.65,1395.9,2769.25,139.5,428.15,129.5,993.7,2505,862.4,2549.95,371.8,521.7,88.65,523.2,2329.6,2594.5,276.4,558.55,573.6,277.5,7936.05
28-08-14,1492.55,282.85,206.3,624.2,817.55,397.25,2258.7,871.5,694.3,369.8,263.55,14809.9,514.2,356.1,2947.9,9755.95,443.4,1630.75,843.55,2604.8,170.1,742.45,1074.5,355.3,1556.8,377.5,359.4,585.45,3598.8,1037.55,1526.5,1285.4,1407.2,2784.5,137.4,435,129.2,998.7,2460.7,855.25,2522.35,377.25,525.05,86.6,513.15,2363,2550.05,277.15,565.25,572.05,273.7,7954.35
01-09-14,1499.55,286.5,208.45,629.8,808.75,405.4,2260.55,889.05,704.85,375.8,269.05,14995.5,529.15,365.25,2975.8,10051.8,460.1,1637.4,841.2,2755.45,176.15,740.4,1058.7,350.55,1598.3,388.95,380.65,606.9,3599.65,1047.95,1577.35,1289.85,1403.35,2912.8,139.7,439.55,132.4,1014.1,2504.35,842.35,2537.15,377.2,520,90.2,524.1,2371.85,2643.5,283.25,565.85,596.4,284.5,8027.7
02-09-14,1551.9,288.85,215.75,624.25,811.55,409.25,2258.6,889.7,703.65,391.6,273.25,15000.6,557.05,363.4,2995.15,10224.75,464.95,1648,859.2,2792.9,174.85,732.7,1066.25,354.7,1591.1,389.9,384.7,613.65,3613.75,1058.25,1579.35,1308.6,1395.6,2915.05,140.2,444.55,132.5,1023.8,2522,863.55,2537.9,371.8,516.25,88.95,519.2,2406.65,2719.25,277.8,561,608.6,283.1,8083.05
03-09-14,1546.75,289.1,214.5,626.35,832.6,413.7,2225.85,886,704.55,404.5,279.45,14835.8,553.2,376.1,3000.5,11101.9,455.35,1658,856.65,2766,175.1,732.8,1062.7,348.9,1580.8,396.4,391,616.3,3734.25,1056.9,1598.2,1312.6,1411.55,2908.55,139.7,436.9,132.75,1031.25,2505,863.3,2606.4,378.65,522.6,90,526,2443.15,2713.15,280.15,577.2,624.35,282.4,8114.6
04-09-14,1525.45,289.3,211.75,632.35,833.05,416.4,2301.9,876.65,700.75,404.5,285.1,14722.15,552.3,379.05,3001.3,10938.05,448.7,1661.05,851.85,2824.6,169.5,737.1,1080.2,350.4,1571.65,396.85,384.5,609.7,3708.75,1058.8,1589.95,1325.7,1410.75,2897.75,142.45,437.5,134.15,1025.9,2486.15,864.5,2584.75,370.3,513,89.15,509.05,2468.5,2710.6,278.45,577.15,619.15,284.25,8095.95
05-09-14,1521.75,290.15,212.75,647.05,830.05,415.95,2339.65,885.05,688.7,401.1,280.3,14715.65,557.5,370.3,2980.2,10829.05,451.9,1664.3,848.45,2761.8,167.7,733.75,1055.05,350.8,1547.05,397.65,387.4,613.2,3730.75,1078.45,1612.6,1328.25,1408.2,2880.75,142.85,443.55,134.45,1025.65,2515.75,857.85,2598.6,373.65,506,88.35,513.4,2468.25,2670.75,281.5,581.9,611.65,281.05,8086.85
08-09-14,1549.65,299.8,219.3,676,845.05,420.75,2359.3,890.25,700.05,403.75,296.2,14868.95,563.45,374.7,3003,10963.8,454.8,1666.25,864.75,2781.05,173.45,745.8,1051.65,353.95,1567.8,395.85,400.7,620.4,3781.65,1076.5,1629.4,1338.45,1394.95,2915.65,140.45,455.15,133.1,1037.7,2565.9,868,2642.7,372.65,510.1,87.7,517.45,2487.7,2718.05,284.45,592.7,620.9,281.7,8173.9
09-09-14,1545.1,295.2,219,665.15,870,418.7,2321.15,902.35,692.65,406.1,293.95,14942.8,574.9,380.65,3008.4,10959.4,458.7,1640.8,865.6,2749.6,172.9,751.9,1050.25,358.2,1545.75,400.5,397.65,633.65,3736.05,1073.3,1605.25,1348.1,1404,2910,140.6,449.4,134.05,1033,2567.35,860.4,2631.25,383.15,517.15,88.65,518.65,2439,2694.9,281.8,588,625.8,283.1,8152.95
10-09-14,1532.25,293.45,216.85,653.9,878.2,416.5,2354.7,906.1,676.9,407.75,284.4,14798.7,577.35,373.65,3000.85,11040.45,455.95,1635,857.3,2682.8,172.9,749.1,1035.05,351.05,1570.1,394.8,390.85,632.55,3667.3,1064.95,1585.1,1343.3,1384.9,2906.95,139.4,445.4,136.15,1015.85,2549.95,859.3,2600.15,383.45,516.55,89.9,519.2,2444.35,2680.4,286.2,581.65,620.45,292.65,8094.1
11-09-14,1532.05,293.45,215,656.6,864.15,418.5,2336.55,923.9,681.4,406.05,281.9,14855.95,575.2,360.75,2976.45,11623.8,459.7,1637.7,854.35,2720.3,173,755.6,1037.85,351.2,1565.85,407.55,397.05,628.4,3684.15,1064.85,1595.15,1319.05,1374.1,2917.1,140,429.5,137.85,1019.4,2603.1,822.3,2598.35,386.9,514.35,90.9,517.6,2443.9,2686.55,286.65,574,625.5,284.65,8085.7
12-09-14,1534.25,293.5,214.8,671.8,896.15,416.95,2348.45,944.6,683.15,414,281.85,14837.1,612.75,357.7,2958.65,12023.8,462.6,1621,855.7,2758.55,168.6,757.5,1050.3,355.65,1564.4,407.3,400.2,631.3,3669.9,1069.15,1578.7,1359,1389.25,2971.8,137.75,428.65,135.15,1015.6,2630.4,806.1,2607.6,388,517.2,89.35,515.95,2445.75,2639.35,290.3,575,633,283.7,8105.5
15-09-14,1512.65,291.8,210.75,661.45,893.2,411.65,2332.55,949.5,683.35,411.55,297.15,14887.2,630.25,351.85,2983.4,12205.05,458.35,1609.7,860.35,2799.65,163.6,754.85,1034.1,351.7,1553.35,406.6,399,623.3,3641.3,1046.1,1560.55,1415.9,1369.95,2962.6,135.9,420.85,136.75,1002.75,2623.25,795.3,2558.3,381.1,512.4,89,507.7,2468,2589.15,286.5,568.25,600.25,286.1,8042
16-09-14,1483,279.7,206.9,646.8,852.1,399.15,2302.65,923.15,650,412.3,297.65,14822.7,619.7,344.45,3009.75,11484.75,448.55,1605.55,851,2790.5,160.35,756,1017.8,353.15,1525.75,401.5,375.1,618.5,3651.25,1027.45,1515.65,1360.9,1372.35,2950.35,132.15,408.75,135.95,979.4,2563.1,798.25,2550.85,357.55,499.75,83.55,490.15,2423.25,2551.2,285.05,559.45,576,285.05,7932.9
17-09-14,1495.35,282.45,209.2,645.95,868.3,397.95,2320.25,928.55,638.95,414.35,309.7,14715.25,610.15,339.35,3081.95,11405.5,445.8,1626.55,846.4,2828.7,160.65,754.65,1018.4,354.75,1529.75,397.8,368.7,619.9,3741.05,1021.95,1519.15,1364.7,1380.1,2967.2,133.65,407.55,136.15,988.65,2562.35,792.4,2591.2,365.65,506.95,85.5,498.4,2424.8,2599.85,284.6,567.35,587,290.75,7975.5
