Dates,BAJAJ-AUTO,BANKBARODA,BHARTIARTL,BOSCHLTD,BPCL,IBULHSGFIN,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,KOTAKBANK,ITC,HDFC,Unilever,HNDLCO,Hero_MC,HDFC_Bank,NIfty Index,TATASTEEL,TECHM,ULTRACEMCO,SESAGOA,WIPRO,YESBANK,ZEEL,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH
26-Sep-13,1995.8,509.15,334.75,8793.5,309.2,183.05,946.1,383.4,159.3,3012.3,206.95,703.4,349.3,792.85,628.9,117.05,2019.8,621.15,5882.25,299.9,1313.6,1808.7,186.75,478.25,315.8,240,1095.3,282.1,184.75,479.8,194.45,1031.35,435.8,303.85,2457.05,3476,326.55,1052.25
27-Sep-13,1993.15,501.25,325.3,9053.65,328.6,181.65,923.3,375.65,159.75,3006.6,211.25,682.85,347.9,784.2,621,113.9,2048.05,608.9,5833.2,287.4,1306.45,1829,182.7,475.85,304.6,238.55,1099.55,281.2,184.5,469.8,200.7,1030.9,434.3,306.9,2412.2,3554.35,326.3,1072.75
30-Sep-13,1987.45,493.55,318.65,9048.65,331.25,182.85,883.65,368.75,156.4,3013,207.85,678.1,340.4,764.25,627.45,111.9,2009.25,593.05,5735.3,271.55,1335.75,1809.3,180.75,473.05,287.35,228.5,1111.95,276.1,182.55,459.25,202.35,1007.85,432.5,294.45,2381.15,3560.35,327.8,1087.2
01-Oct-13,2020,498.4,322.6,8886.1,326.35,186.85,910.75,383.05,152.55,3015,204.65,685.1,343,785.9,619.2,110.5,1999.1,611.65,5780.05,275.75,1325.7,1813.3,175.25,471.85,294.9,231.05,1099.4,277.4,180,454.35,209,1044.1,431.9,297.5,2407.65,3666.2,324.8,1071.1
03-Oct-13,2119.4,524.95,324.3,8693.5,335.3,198.9,937.85,399.1,155.05,3037.15,207.75,700.1,338.75,802.4,609.65,115.55,2030.5,636.2,5909.7,285.85,1373,1892,188.15,485.1,310.65,246.25,1139.65,281.7,190.7,470.8,211.7,1104.7,435.9,302.35,2429.75,3606.25,332.75,1104.6
04-Oct-13,2117.9,520.5,328.35,8895,341.45,195.15,930.6,396.2,157.55,3016.4,211.55,695.55,339.85,798.7,606.75,118.05,2033.2,640.45,5907.3,288.45,1400.7,1910.4,187.15,482.95,315.35,247.5,1132.45,285.8,189.85,467.1,210.25,1092.55,437.95,310.05,2371.7,3687,331.6,1096.8
07-Oct-13,2128.3,517.55,323.25,8869.4,352.85,198.6,916.2,397.2,159.1,3021.85,212.45,686.75,340.05,797.8,611.1,121.85,2040.8,634.3,5906.15,300.4,1443.25,1905.4,188.4,482,315.55,248.75,1124.15,289.4,192.8,463.5,209,1071.85,439.8,299.75,2385.65,3780.45,335,1119.35
08-Oct-13,2116.05,519.65,332.1,8863.25,341.7,194.15,937.1,401,157.8,3034.15,210.45,694.85,347.65,791.5,609.65,119.45,2020.55,632.65,5928.4,296.8,1442.35,1944.65,186.15,483.45,328.95,242.25,1128.6,289,194.6,459.7,206,1066.8,434.7,296.35,2392.8,3795.5,333.8,1106.65
09-Oct-13,2153.9,530.1,334.15,8841.2,340.25,196.5,950.4,411,157.95,3109.85,207.75,718.8,348.55,802.2,610.2,119.6,2061,649.15,6007.45,303.25,1476.05,1970.05,184.3,477.25,340.75,242.85,1113,291.6,195.85,469.9,210.7,1079.3,431.6,296.25,2404.4,3898.1,334.5,1111.8
10-Oct-13,2141.4,536.5,332.9,8774.4,343.05,194.15,948.05,415.45,159.45,3127.6,208.05,705.7,347.15,808.25,601.35,117.05,2048.9,641.05,6020.95,308.6,1513.1,1975.55,187.05,480.15,342.25,242.65,1129.85,291.6,196.5,479.65,211.05,1066.25,433,293.95,2396.6,3938.6,331.5,1117.65
11-Oct-13,2141.1,562.8,334.55,8717.55,338.95,195.7,997.05,428,157.55,3274.5,205.95,705,342.2,810.5,603.9,114.25,2078.8,661.3,6096.2,307.9,1549.85,1970.35,183.2,488.25,347.55,243.05,1127,300.8,194.6,485.05,208.35,1099.65,429.2,282.55,2401.95,3952.45,336.3,1157.45
14-Oct-13,2137.85,571.05,333.1,8645.1,342.65,197,997.15,427.5,159.95,3324.35,202.4,698.6,339.8,803.35,596.4,110.6,2097.1,667.5,6112.7,301.6,1558.85,1976.95,183.45,501.1,348.65,241.95,1153.6,301.9,200.15,470.6,209.65,1109.1,421.9,285.25,2421.35,3933,330.1,1159.85
15-Oct-13,2125.65,551.9,339.1,8585.9,343.1,188.55,974.55,407.45,160.1,3354.8,200.65,682.9,340,801.95,602.7,112.1,2051.05,652.45,6089.05,310.5,1583.6,1974.3,184.85,510.6,331.1,242.4,1132.1,302.6,198.2,480.8,206.75,1081.45,423.1,283.45,2410.35,3895.6,325.7,1161.15
17-Oct-13,2153.3,535.3,348.65,8716.75,348.05,192.35,964.9,389.15,159.95,3268.5,198.05,676.85,345.5,795.2,605,111.15,2073.05,654.2,6045.85,310.1,1529.8,1960.05,184.2,495,335.8,249.35,1129.15,300.3,196.55,486.4,203.75,1096.35,414.9,283.95,2410.6,3875.9,325.35,1083.05
18-Oct-13,2153.05,554.1,356.75,8737.85,362.2,190.3,1008.85,413.65,160.05,3314.55,199.85,701.35,354.55,819.45,606.1,114.85,2097.1,676.6,6189.35,328.9,1536.25,1964.6,194.9,506.4,346.3,252.95,1144.7,305.5,198.65,486.9,207.95,1156.2,415.3,286.1,2459.95,3876.8,327.2,1102.6
21-Oct-13,2150.7,567.4,352.95,8727.8,362.8,189.7,1010.25,425.5,164.45,3335.45,199.1,716.85,344.7,821.15,609,118.4,2099.8,671.25,6204.95,336.1,1545.5,1958.8,199.05,506,358.65,266.65,1149.6,313.8,198.35,515.8,218.8,1175.85,416.8,287.9,2440.7,3844.6,327.8,1084.1
22-Oct-13,2139.7,563.15,352.15,8768.5,361,193.2,1010.15,425.65,161.9,3342.35,203.25,709.1,341.55,810.7,608.95,116.5,2066.9,669,6202.8,339.95,1546.4,1960.85,198.85,514.8,372,267.35,1136.85,319.6,196.35,523.2,221.7,1201.15,412.25,292.95,2430.9,3957.9,333.85,1108.9
23-Oct-13,2094.9,590.35,347.85,8767.65,356.1,190.9,1025.75,427.5,160.1,3324.8,202.25,710.1,341.6,809.7,614.65,115.9,2084.85,660.2,6178.35,335.2,1552.55,1936.9,198.55,492.45,374,271,1157.15,318,196.7,522.15,216.1,1210.1,423.8,289.85,2399.65,3991.1,347,1106.65
24-Oct-13,2082.3,597.4,349.65,8716,356.95,198.6,1020.9,427.15,159.05,3308.75,199.2,707.05,342.75,812.15,609.5,114.55,2082.45,669.3,6164.35,332.15,1537.1,1950.8,198.8,470.85,362.7,263.25,1154.45,309.8,194.15,521.5,215.8,1207.2,420.2,279.3,2391.65,3971.75,352,1054.65
25-Oct-13,2080.6,594.4,343.5,8740.6,348.8,206.75,1022.2,424.85,157.9,3331.55,199.2,704.9,340.05,809.8,593.95,109.2,2035.4,672.55,6144.9,321.85,1541.4,1949.5,202.35,481.1,355.5,267.85,1136.75,288.8,191.9,513.7,215.55,1190.75,415.5,278.95,2405.5,3932.45,343.6,1078.75
28-Oct-13,2070.6,569.15,339.4,8751.45,346.8,202.85,1015,412.25,153.8,3323.45,199.95,708.5,327.95,820.85,589.25,107.05,2002.55,667.9,6101.1,312.3,1515.1,1944.1,195.7,483.85,347.4,261.25,1112.65,290.2,190.35,501.55,210.25,1191.5,411.75,276.55,2400,3881.65,344.85,1062.85
29-Oct-13,2094.05,593.15,341.2,8878.8,351.25,218.25,1074.65,435.15,151.5,3335.6,198.7,733.05,327.9,839.6,604.65,110.25,2061.95,686.5,6220.9,325.85,1522.35,1986.35,200.85,486.55,371.4,262.85,1149.95,290.2,195.05,519,212.8,1250.4,417.75,281.15,2429.35,3902.05,344.75,1080.6
30-Oct-13,2136.7,581.25,360,8798.05,361.65,222.15,1099,447.2,153.6,3323.9,200.2,738.1,333.1,849.45,613.65,113.45,2075.1,679.35,6251.7,326.6,1555.35,1970.95,198.1,476.75,372.35,263.25,1149.55,292.9,192.9,528.25,218.65,1221.9,419.4,282.25,2523.15,3892.8,345,1085.95
31-Oct-13,2129.9,642.9,367.1,8795.4,359.55,213.8,1120.95,445.6,164.85,3309.9,202.05,752.45,335,855.05,609.85,115.05,2078.4,680.8,6299.15,334.9,1551.05,1966.85,202,477.7,368.8,266.05,1134.85,291,188.35,539.45,216.7,1222.7,413.2,287.95,2456.4,3957.85,353.6,1095.35
01-Nov-13,2124.9,671.85,367.2,8814.3,355.8,213.55,1133.45,449.15,162.1,3276.7,205.9,748.5,328.05,855.4,608.9,115.2,2101.6,683.8,6307.2,336.15,1525.85,1962.5,206.6,482.55,378.1,270.7,1141.65,289.7,188.2,542.8,229.75,1218.9,416.3,292.05,2471.3,3982.8,351,1103.1
03-Nov-13,2127.7,677.7,365.3,8778.1,364.5,217.65,1131.4,447.6,161.1,3279.4,212.05,743.6,330.6,852.8,607.85,115.9,2111.15,680.45,6317.35,338.85,1550.55,1959.65,207.2,485.05,378.85,272.25,1143.75,289.1,188.8,538.15,236.85,1219.3,418,291.9,2481.4,3948.05,350.85,1100.3
05-Nov-13,2092,663.7,359.6,8770.6,372.9,225.7,1096,454.65,160.95,3265.85,216.05,745.4,319,859.45,595.95,117.7,2093.25,676.25,6253.15,338.95,1519.1,1951.1,202.2,480.1,375.85,277.5,1139.35,303.7,186.3,548.2,240.75,1227,420.65,296.4,2406.3,3986.9,345.8,1101
06-Nov-13,2076.5,643.35,355.6,8722.55,369.85,226.65,1080.4,443.2,165.2,3306.15,216.15,731.45,318.7,838.95,588.1,115.25,2107,668.9,6215.15,333.3,1573.2,1946.4,197.1,482.4,368.4,270.3,1111.65,301.8,180.75,552.35,242.45,1213,424.65,298.8,2397.7,3984.4,345.15,1083.05
07-Nov-13,2101.15,605.05,348.25,8711.5,357.55,217.35,1051.45,428.4,168,3357.6,210.1,734.65,320.45,841.75,589.95,116.85,2112.7,665.4,6187.25,345.8,1580.45,1935.6,198.7,481.95,360.75,270.25,1116.55,296.6,180.5,551.4,238.45,1171.3,421.6,295.95,2410.8,4019.55,340.6,1103.1
08-Nov-13,2065.9,601.55,344,8709.15,351.9,217.1,1049.9,428.45,167.3,3360.05,213.3,727.4,319.55,809.35,585.15,116.5,2092.5,652.5,6140.75,355.75,1675,1926.55,199.85,481.55,354.25,265.8,1089.65,296.8,176.7,556.6,260.4,1119.2,423.15,291.3,2402.3,4135.95,339.5,1114.3
11-Nov-13,2037.85,589.75,341,8758.05,339.1,214.4,1037.2,414.45,159.75,3362.6,203.1,712.35,316.65,805.35,575.05,111.35,2054.3,654.25,6078.8,360.8,1697.3,1904.4,198.75,481.6,333.45,281.9,1050.1,299.8,173.45,546.5,268.45,1077.15,421.95,289.25,2470.65,4186,336.35,1102
12-Nov-13,2026.15,576.4,337.75,8828.65,339.75,210.8,1012.75,414.65,154.25,3336.85,198.95,716.2,319.9,794.85,574.45,111.25,2035.95,645.95,6018.05,352.45,1685.55,1884.3,192,482.6,328.95,279.5,1022.95,292.4,172.7,530.45,271.9,1047.85,420.85,284.7,2470,4206.35,331.7,1097.4
13-Nov-13,2021.3,584.05,332.5,8816.05,333.2,212.3,1014.9,403.25,155.3,3332.05,197.6,718.25,314.15,791.4,582.75,113.95,2001.6,633.7,5989.6,357.75,1660.45,1866.45,187.6,482.3,331.6,278,1041.15,290.5,175.55,522.85,273.4,1030.6,412.3,285.1,2470.05,4202.95,322.75,1096.15
14-Nov-13,2034.8,603.2,339.9,8788.5,344.15,215.6,1052.1,411.4,157.8,3354.25,198.1,725.65,314.45,793.3,580.25,115.2,2049.05,642.2,6056.15,375.35,1672,1877.2,190.85,486.3,351.25,277.3,1043.9,305.6,176.45,513.15,281.95,1097.1,403,274.45,2461.6,4201.8,320.15,1084.6
18-Nov-13,2030.05,620.5,345.25,8748.75,352.5,217.8,1073.65,419.6,159,3404.1,203.05,743.05,326.1,814.45,596.65,119,2055.15,668.8,6189,386.8,1733.85,1934.9,188.35,492.2,362.8,279.4,1065.3,309.6,179.25,526.3,278.8,1139.85,402.2,270.75,2466.6,4211,321.25,1096.3
19-Nov-13,2013.8,640.1,351.6,8745.05,345.5,223.85,1085,430.7,157.45,3442.95,204.8,735.35,323.5,818.4,592.25,124.25,2059.85,660.05,6203.35,383.25,1748.4,1922.05,184.7,488.05,363.6,277.95,1056.5,309.2,178.8,531.3,278.6,1135.05,400.75,267.55,2451.85,4219.2,327.4,1102.7
20-Nov-13,1974.45,627.95,344.4,8679.05,335.55,220.5,1049.15,420.15,158.1,3402.2,201.3,732.95,320.75,807.75,581.5,120.75,2012.5,649.55,6122.9,385,1686.2,1894.45,186.75,483.05,365.45,266.6,1064.85,312.6,177.1,524.3,273.6,1131.45,392.85,272.5,2426.2,4232,325.15,1086.9
21-Nov-13,1932.85,607.5,338.65,8626.15,331.1,223.4,1030.25,402.9,158.9,3344.35,198.8,711.5,312.95,781.7,574.2,119.5,1996.75,637.65,5999.05,382.6,1657.9,1845.25,179.3,478.4,354.4,256.5,1030,304.1,171.1,509.25,275.1,1086.3,386.65,269.2,2409.55,4205.8,321.55,1061.9
22-Nov-13,1889.35,609.4,335.9,8590.95,332.85,224.9,1020.55,407.35,159.15,3347.6,200.6,716.6,308.7,793.35,571.6,118.4,1975.65,642.15,5995.45,392.45,1667.35,1815.25,174.35,477.95,344.25,253.25,1050.7,305.4,174.5,508.1,278.35,1082.25,385,267.85,2433.75,4202,328.05,1050.25
25-Nov-13,1939.35,633.05,336.15,8560.35,347.4,225.65,1074.6,420,162.05,3326,205.85,745.65,316.2,818.7,581,118.15,2026.35,659.75,6115.35,397.95,1673.2,1888.7,174.55,478.85,350.85,260.15,1078.65,322.5,179.55,516.3,284.3,1115.45,387.1,269.85,2440.15,4202.65,332.8,1053
26-Nov-13,1938.6,608.05,327.05,8500.3,324.85,222.5,1043.75,412.5,160.6,3316.2,201,745.85,310.75,807.35,588.7,118.45,2045.95,652.95,6059.1,391.75,1719.55,1853.5,176.2,474.9,362.05,251.4,1068.4,316.1,178.55,506.7,291.7,1116.1,386.2,263.05,2411.4,4325.1,328.9,1059.75
27-Nov-13,1949.1,612.9,321.9,8568.25,330.2,219.2,1042.65,410.05,159.05,3293.3,199.65,747.05,314.15,808.1,583.75,118.75,2051.9,653.55,6057.1,394.75,1689.45,1871.15,174.15,469.8,355.95,252.3,1065.8,303.4,179.25,504.75,289.2,1120.85,381.95,265.65,2428.2,4490.55,328.95,1058.55
28-Nov-13,1950.5,615.2,323.6,8487.65,333.8,219.8,1038.1,417.5,156.15,3327.8,200.1,751.9,313.5,814.1,589.75,121.4,2059.25,653.4,6091.85,400.9,1692.2,1910.4,175.1,472.6,364.2,255.85,1066.8,314.1,182.65,504.85,291.6,1120.25,379.95,269.9,2456.75,4644.75,331.65,1062.15
29-Nov-13,1974.45,644.6,327,8695.4,340,223.45,1068.65,422.2,158.15,3354.55,201.05,756.8,320.4,823.8,594.75,122.7,2052.95,661.3,6176.1,400.6,1697.55,1907.8,183.1,470.8,368.65,259.2,1096.6,315.9,185.35,503.65,293.55,1155.95,391.25,271.95,2484.8,4687.3,338.45,1086
02-Dec-13,1961.4,650.9,332.6,8890.05,345.4,234.4,1088.3,433.4,158.45,3338.7,203.55,770.55,321.5,827.65,582.1,121.85,2063.8,661.3,6217.85,408.3,1689.85,1899.4,183.85,481.25,375.6,269.5,1092.65,319.4,184.95,505.1,304.2,1190.75,391.9,273.95,2498.6,4998.65,333.6,1132.75
03-Dec-13,1952.85,648.05,331,8852.2,350.05,231,1085.4,425.55,160,3348.75,202.25,758.7,319.2,822.4,579,124.05,2050.4,655.75,6201.85,409.8,1690.9,1895.75,181.3,482.45,371.55,270.95,1100.45,316.2,186.25,504.45,306.7,1193.65,390.6,270.4,2466.15,5137.75,342.7,1118.4
04-Dec-13,1931.75,645.85,332.25,8909.15,350.7,223.6,1066.25,426.8,163.65,3365.35,202.35,749.05,312.85,812.15,572,120.7,2031.7,657.6,6160.95,413.95,1696.25,1875.6,182.25,491.35,370.5,271.75,1101.95,308.9,183.85,502.35,307.35,1191.05,390.05,271.8,2449.85,4926.65,339.7,1116.6
05-Dec-13,1940.25,669.65,335.35,8924.5,358.35,220.65,1135.85,438.85,166,3351.3,205.35,761.95,308.75,827.45,565.35,121.75,2050.5,688.1,6241.1,421.4,1682.3,1871.65,180.9,492.9,395.05,263.75,1106.5,320.8,185.9,504.85,302.55,1241.5,387.55,279.95,2414.75,4755.55,344.75,1108.7
06-Dec-13,1950,683.95,332.4,8879.4,364.3,216.45,1143.9,446.25,172.1,3325.8,205.25,757.85,311.05,813.75,559.65,120.5,2095.1,682.7,6259.9,422.7,1674.75,1881.35,182.3,493.8,391.9,272.4,1115.95,326.6,185.1,504.75,306.2,1279.75,388.75,289.55,2422.7,4828.75,346.55,1126.6
09-Dec-13,1978.75,698.85,336.35,8871.1,365.4,221.2,1201.7,466.75,176.95,3338.8,208.65,763.9,313.05,820,559.75,123.9,2123.2,696.65,6363.9,420.95,1673.7,1928.5,191.85,507.2,395.05,281.1,1166.6,329.7,193.6,504.65,306.3,1303.5,385.4,290.6,2454.25,4681.45,352.9,1143.4
10-Dec-13,1987.65,706.3,335.25,8803.85,357.7,234.55,1158.35,452.8,179.85,3370.85,204.35,772.5,317.9,808.95,563.2,125.1,2200.05,696.7,6332.85,423.3,1710.05,1923.6,196.2,516.7,383.35,275.05,1150.45,319.9,189.5,504.7,306.25,1264.85,388.6,285.85,2453,4700.3,349.95,1154.85
11-Dec-13,1997.55,689.35,328.1,8907,350.1,227.75,1158.35,445.5,184.9,3374.35,206.05,768.95,320.85,818.2,565.45,123.45,2162.75,695.55,6307.9,418.25,1685.4,1907.9,196.15,518.6,386.5,281,1135.65,313.9,188.2,501.75,304.65,1273.2,387.1,288.9,2442,4855.35,344.35,1176.4
12-Dec-13,1951.4,682,323.6,8891,350,232.25,1132.6,433.6,179,3363.85,202.6,765.1,316.8,826.95,562.75,121.05,2124.4,695.2,6237.05,412.75,1670.15,1871.4,194.6,510.65,380.5,280.15,1120,308.4,182.1,497.8,297.95,1247.7,380.95,281,2403.4,4948.15,345.8,1180.75
13-Dec-13,1905.25,660.35,320.85,8835,342.05,223.9,1085,416.75,173.55,3373.85,199.25,758.5,315.3,806.8,560.85,118.7,2060.95,689.95,6168.4,415.15,1691.45,1800.7,191.9,518.75,365.6,280,1091.85,304,178.6,494.1,310,1239.8,376.7,283.1,2400.5,4915.25,338.05,1181.15
16-Dec-13,1902.15,657.6,313.35,8848.65,339,225.35,1097.55,415.9,173.35,3452.25,197.7,750.8,312.8,798.55,557.2,116.65,2043.4,684.35,6154.7,408.9,1745.05,1770.3,200.55,524.1,362.6,281.8,1087.35,312.7,175.3,485.85,349.05,1261.4,375.9,286.85,2400.3,4853.35,334.35,1185.7
17-Dec-13,1863.1,648.1,327.35,8829.25,342.05,221.1,1098.3,414.45,175.5,3456.35,197,740.6,315.3,778.45,556.85,116.45,2054.9,657.6,6139.05,408.7,1725.9,1753.85,202.95,517.9,363.75,285.4,1090.1,315.1,175.65,490.65,354.6,1256.1,387.8,278.45,2427.25,4777.2,334.5,1170.35
18-Dec-13,1928.4,649.9,327.75,8998.9,346.15,223.45,1095.8,429.35,175.1,3457.45,202.6,750.2,315.55,798.25,558.05,117.8,2124,666.25,6217.15,414.9,1727.7,1753.35,201.05,521.7,375.5,284.5,1095.25,316.6,179.75,497.15,377.15,1282.85,392.75,283.05,2468.6,4959.75,342.85,1197.45
19-Dec-13,1897,638.65,323.55,8951.6,338.2,217.5,1063.5,422.85,177.05,3512.25,199.95,721.95,313.65,776.25,554.95,119,2083.5,652.55,6166.65,410.8,1794.65,1730.05,204.9,529.15,364.5,280.7,1082.25,334.4,176.05,485.95,377.7,1257,399.5,281,2463.5,4910.15,336.55,1236.05
20-Dec-13,1931.8,651.85,327.9,9362.45,344,225,1087.7,424.85,175.7,3551.35,204.25,733.15,315.2,801.85,568.7,119.45,2129.25,664.6,6274.25,417.95,1846,1744.2,202.65,548.9,370.45,280.3,1097.25,326.4,180.15,489.6,377.85,1277.85,401.75,284.4,2512.7,5073.5,339.65,1237.7
23-Dec-13,1946.7,658.05,328.25,9505.85,347.1,239.9,1098.05,430.75,169.85,3468.45,208.05,732.55,319.2,789.8,565.2,123.55,2162.9,664.45,6284.5,423.15,1836.55,1766.35,203.65,552,379.55,278.65,1104.95,323.9,179.6,486.7,383.8,1291.25,405.15,283.6,2513.4,4966,341.4,1240.65
24-Dec-13,1990.35,646.5,325.65,9834.1,348,244.8,1098.85,423.65,168.45,3486.4,211.7,728.8,319.05,779.9,565.1,122,2130.7,657.3,6268.4,418.4,1832.2,1796.45,199,540.1,375.85,279.35,1109.65,318.6,181.5,487.4,399.9,1282.95,399.65,283.2,2539.55,4975.5,338.25,1237.75
26-Dec-13,1949.5,646.85,329.55,10599.35,354.45,243.4,1099.65,419.8,169,3520.65,213.25,725.9,320.25,779.3,563.6,121.1,2098,669.05,6278.9,425.35,1826.4,1779.9,199.45,548.6,371.2,281.5,1110.5,319.9,184.25,489.85,402.8,1297.05,398.05,282.1,2513.45,4976.8,340.4,1244.9
27-Dec-13,1934.75,652.45,329.2,10411.6,351.65,243.95,1110.25,422.05,168.65,3561.3,213.05,740.05,322.45,788.4,568.75,122.45,2087.2,669.65,6313.8,425.05,1861.25,1770.05,201.3,555.1,373.8,279.7,1122.45,320,184.9,485.1,390.6,1294.5,405.15,283.1,2519.65,4992.6,340.25,1246.05
30-Dec-13,1900.7,642.45,329.65,10236.45,348.35,239.4,1096.7,417.55,169.15,3502.35,211.9,731.8,322.4,795.65,573.35,121.75,2068.25,669.5,6291.1,425.55,1847.1,1739.2,202.75,551.55,368.5,279.95,1094.5,314.1,181.9,487.85,392.3,1286.25,400.05,289.75,2525.6,4974.8,341.9,1246.7
31-Dec-13,1910.85,645.55,330.25,10068.15,347.9,238.45,1098.75,420.7,168.55,3485.65,214.15,728.25,321.85,794.65,570.65,122.6,2075.3,665.85,6304,424.2,1837.85,1764.1,201.95,559.2,370.2,276.6,1108.75,310.8,182.65,490,392.8,1299.55,400.8,290,2534.6,4975.85,342.3,1262.55
01-Jan-14,1917.4,657.35,337.75,10009.9,349.2,239.7,1097.7,423.35,168.15,3468,208.55,722.55,322.4,793.5,572.35,121.8,2085.85,665.15,6301.65,425.9,1828.1,1769.25,202,552.7,374.45,277,1108.45,312.6,183.65,499.75,391.7,1292.2,401.75,292.2,2537.45,5001.95,343.45,1258.5
02-Jan-14,1900.05,649.8,328.7,9998.05,339.45,235.1,1075.6,413.05,171.5,3480.55,205.8,707.4,314.95,791.1,562.4,120.65,2080.55,657,6221.15,419.2,1816.1,1731.1,199.85,552.95,362.15,279.9,1097.6,305.3,179.15,485.55,378.25,1272.3,392.3,283.15,2528.5,4982.85,338.75,1251.05
03-Jan-14,1895.55,649.85,329.35,10021.3,329.3,239.3,1066.8,413.9,174.8,3565.15,203.45,712.55,314.75,791,565,118.75,2101.05,663.1,6211.15,412.5,1835.5,1727.2,199.15,556.6,369.8,281,1088.95,299.8,177.8,489.5,395.15,1260.9,391.75,277.6,2495.7,4968.95,337.4,1259.75
06-Jan-14,1888.3,637.25,329.35,9930.05,329.8,238.3,1040.8,413.3,176.05,3517.9,204.55,714.1,315.65,795.85,563.5,118.25,2068.9,661.7,6191.45,408.3,1815.85,1724.3,198.95,558,366.4,287.15,1085,301.7,176.3,490.65,411.2,1256.3,391.6,276.3,2471.25,4985.95,336.2,1250.65
07-Jan-14,1889.95,616.8,331.7,9777.35,323.55,238.2,1050,418.85,174.8,3457.15,199.75,708.15,316.7,797.9,558.95,116.05,2069,664.4,6162.25,394.7,1804.05,1690.2,194.5,550.2,365.15,285.7,1085.2,291.9,175.25,489.95,407.75,1234.25,390.85,275.35,2491.25,4993.1,338,1256.35
08-Jan-14,1918.3,629.6,332.4,9864.85,317.55,245.25,1054.3,421.9,176.95,3428.1,195.5,712.9,316.85,804.3,559.15,115.25,2064.65,664.7,6174.6,392.4,1840.6,1700.85,191.5,547.15,356.4,285.2,1083.35,301.5,174.7,490.5,405.5,1211.75,404.2,288.8,2532.25,5074.9,345.95,1246.4
09-Jan-14,1909.45,620.25,329.6,9752.45,325.25,244.45,1050.85,416.8,177.2,3450.8,198.85,710.15,315.6,802.15,554.15,112.65,2068.3,662.95,6168.35,390.8,1829.05,1688.55,200.35,540.9,350.15,288.75,1054,299.1,170.65,490.1,392.6,1184.85,403.1,295.65,2586.9,5042.55,347.5,1285.25
10-Jan-14,1900.3,612.55,330.55,9715.9,326.3,240.25,1024.5,405.9,177.75,3551.25,200.7,700.45,322.6,801.45,549.8,110.55,2039.1,662.05,6171.45,384.5,1878.9,1671.8,196.85,553.35,343,295.1,1034.25,296.6,167.25,492,389.9,1164.05,399.1,288.95,2625.55,5009.05,345.3,1298.2
13-Jan-14,1895.8,617.6,331,9718.1,331.5,235.7,1054.9,413.1,176.4,3665,207.35,716.9,325.45,818.65,545.7,110,2037,672.85,6272.75,385.95,1884.5,1669.55,195.9,561.45,338.75,295.95,1037.15,287.5,170.1,494.05,380.15,1184.9,402.25,290.25,2626.55,5055,344.75,1343.35
14-Jan-14,1870.55,620.45,327.95,9758.8,328.2,231.75,1036.45,418.85,175.25,3686.75,206.1,711.3,324.45,824.35,538.4,109.4,2037.2,672.3,6241.85,374.35,1893.25,1648,192.55,553.6,346.6,284.55,1019.25,294.1,167.65,487.4,388.75,1177.05,411.15,288.9,2649,5012.55,345.1,1321
15-Jan-14,1894,642.9,331.5,9723.75,327.3,228.35,1058.35,424.95,174.9,3712.05,209.55,729.15,328.85,846.5,545.2,110.85,2073.5,680.55,6320.9,375,1884.05,1710.1,197.2,560.7,353.05,280.7,1029.35,300.2,170.05,493.5,383.4,1178.3,418.05,295.2,2650.2,4937.35,348.9,1330.35
16-Jan-14,1907.75,642.1,315.55,9591.75,330.35,226.55,1058.9,428.7,172.8,3725.05,212.25,731.45,325.5,857.6,552.1,112.95,2076.65,673.05,6318.9,381.1,1866.25,1747.2,200.1,571.55,356.55,278,1032.35,301.6,169.4,495.6,397.1,1176.15,412.65,302.65,2644.5,4953.05,351.2,1390.7
17-Jan-14,1933.45,628.35,310.9,9517.45,340.1,223.85,1034.55,423.35,171.9,3729.75,225.1,727.1,324.85,840.05,558.9,111.3,2075.75,665,6261.65,377.65,1775.25,1719.25,200.6,552.7,351.15,278.6,1027.65,297.3,170,491.55,384.9,1152.95,417.6,272,2651.85,4945.75,351.6,1379.65
20-Jan-14,1931.5,622.65,308.55,9524.7,342.55,228.7,1044,433.6,167.6,3749.3,224.75,728.15,330.2,834.8,555.1,112.1,2086,670.05,6303.95,374.55,1828.7,1718.95,205.5,573.05,359.4,284.1,1029.85,301.9,172.1,490,410.5,1163.2,419.85,269.45,2653.4,5059.15,349.45,1430.6
21-Jan-14,1942.4,632.3,304.9,9556.45,337.3,234.3,1078.05,433.8,166.95,3758.35,225.1,706.3,329.05,838.15,559.8,113,2068.05,676.1,6313.8,383.6,1828.65,1699.75,208.75,571.55,363.2,281.6,1031.05,295.3,170.9,479.25,435.5,1188.55,417.4,263,2651.55,5085.75,344,1440.15
22-Jan-14,1949.7,633,309.75,9551.25,343.95,236.85,1087.95,434.25,165.4,3765.9,228.75,710.3,327.35,841.05,566.45,115.2,2059.9,677.1,6338.95,393.25,1842.15,1694.7,210.45,577.95,361.45,284.2,1023.65,295.8,171.2,472.6,436.4,1188.85,422.7,261.8,2670.6,5041.45,343.2,1444.75
